web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627320155-11601","http://ufcstats.com/statistics/fighters?char=c&page=all","Ryan","Couture","","5' 10""","155 lbs.","73.0""","Orthodox","11","5","0",""
"1627320155-11517","http://ufcstats.com/statistics/fighters?char=c&page=all","Steven","Ciaccio","Stryker","6' 0""","170 lbs.","--","","4","4","0",""
"1627320155-11413","http://ufcstats.com/statistics/fighters?char=c&page=all","Wagner","Campos","Galeto","5' 6""","145 lbs.","--","Southpaw","12","10","0",""
"1627320155-11450","http://ufcstats.com/statistics/fighters?char=c&page=all","Cody","Carrillo","","5' 10""","155 lbs.","--","","11","16","0",""
"1627320155-11614","http://ufcstats.com/statistics/fighters?char=c&page=all","Kevin","Croom","Crash","5' 11""","155 lbs.","73.0""","Orthodox","21","13","0",""
"1627320155-11494","http://ufcstats.com/statistics/fighters?char=c&page=all","Gabriel","Checco","Zangief","6' 1""","185 lbs.","--","Switch","10","2","0",""
"1627320155-11555","http://ufcstats.com/statistics/fighters?char=c&page=all","Christian","Colombo","","6' 5""","265 lbs.","--","Orthodox","8","3","1",""
"1627320155-11514","http://ufcstats.com/statistics/fighters?char=c&page=all","Anthony","Christodoulou","","5' 9""","155 lbs.","--","Orthodox","12","7","0",""
"1627320155-11569","http://ufcstats.com/statistics/fighters?char=c&page=all","Brett","Cooper","","6' 0""","170 lbs.","--","Orthodox","23","12","0",""
"1627320155-11463","http://ufcstats.com/statistics/fighters?char=c&page=all","Brandon","Cash","Money","6' 5""","255 lbs.","--","Orthodox","10","4","0",""
"1627320155-11585","http://ufcstats.com/statistics/fighters?char=c&page=all","Chad","Corvin","The Brave Warrior","6' 5""","255 lbs.","--","","5","0","0",""
"1627320155-11438","http://ufcstats.com/statistics/fighters?char=c&page=all","Ronald","Carillo","","--","125 lbs.","--","","4","2","0",""
"1627320155-11490","http://ufcstats.com/statistics/fighters?char=c&page=all","Dan","Charles","The Man","6' 2""","228 lbs.","--","","10","6","1",""
"1627320155-11600","http://ufcstats.com/statistics/fighters?char=c&page=all","Kim","Couture","Sugar Free","5' 8""","135 lbs.","--","Orthodox","3","8","0",""
"1627320155-11541","http://ufcstats.com/statistics/fighters?char=c&page=all","Marloes","Coenen","","5' 9""","145 lbs.","67.0""","","23","8","0",""
"1627320155-11575","http://ufcstats.com/statistics/fighters?char=c&page=all","Josh","Copeland","Cuddly Bear","6' 1""","265 lbs.","--","Orthodox","12","4","0",""
"1627320155-11393","http://ufcstats.com/statistics/fighters?char=c&page=all","Alvin","Cacdac","","5' 6""","125 lbs.","--","Orthodox","18","13","0",""
"1627320155-11528","http://ufcstats.com/statistics/fighters?char=c&page=all","Heather","Clark","Hurricane","5' 6""","115 lbs.","64.0""","Orthodox","7","6","0",""
"1627320155-11531","http://ufcstats.com/statistics/fighters?char=c&page=all","John","Clarke","","--","170 lbs.","--","","1","1","0",""
"1627320155-11485","http://ufcstats.com/statistics/fighters?char=c&page=all","Ansar","Chalangov","","5' 9""","170 lbs.","--","Orthodox","14","5","0",""
"1627320155-11402","http://ufcstats.com/statistics/fighters?char=c&page=all","Cynthia","Calvillo","","5' 4""","125 lbs.","64.0""","Orthodox","9","2","1",""
"1627320155-11441","http://ufcstats.com/statistics/fighters?char=c&page=all","Antonio","Carlos Junior","Cara de Sapato","6' 2""","185 lbs.","79.0""","Orthodox","11","5","0",""
"1627320155-11498","http://ufcstats.com/statistics/fighters?char=c&page=all","Mark","Cherico","The Pride of Bloomfield","5' 7""","145 lbs.","69.0""","Orthodox","11","1","0",""
"1627320155-11586","http://ufcstats.com/statistics/fighters?char=c&page=all","Louis","Cosce","","5' 9""","170 lbs.","71.0""","Orthodox","7","1","0",""
"1627320155-11465","http://ufcstats.com/statistics/fighters?char=c&page=all","Dwayne","Cason","","5' 10""","212 lbs.","--","Orthodox","1","1","0",""
