web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627319731-11272","http://ufcstats.com/statistics/fighters?char=b&page=all","Ray","Borg","The Tazmexican Devil","5' 4""","135 lbs.","63.0""","Orthodox","13","5","0",""
"1627319731-11268","http://ufcstats.com/statistics/fighters?char=b&page=all","Jesse","Bongfeldt","Water","6' 0""","185 lbs.","--","Orthodox","16","5","1",""
"1627319731-11343","http://ufcstats.com/statistics/fighters?char=b&page=all","Fernando","Bruno","Acougueiro","5' 6""","145 lbs.","--","","15","4","0",""
"1627319731-11182","http://ufcstats.com/statistics/fighters?char=b&page=all","Salvador","Becerra","","5' 9""","155 lbs.","--","","5","2","0",""
"1627319731-11339","http://ufcstats.com/statistics/fighters?char=b&page=all","Jules","Bruchez","","6' 0""","205 lbs.","--","Southpaw","1","2","0",""
"1627319731-11347","http://ufcstats.com/statistics/fighters?char=b&page=all","Lucas","Brzeski","","6' 2""","231 lbs.","--","","8","1","1",""
"1627319731-11226","http://ufcstats.com/statistics/fighters?char=b&page=all","Arjan","Bhullar","","6' 1""","245 lbs.","75.0""","Orthodox","9","1","0",""
"1627319731-11274","http://ufcstats.com/statistics/fighters?char=b&page=all","Calen","Born","","5' 8""","170 lbs.","72.0""","Switch","7","1","0",""
"1627319731-11166","http://ufcstats.com/statistics/fighters?char=b&page=all","Alexandre","Barros","Baixinho","5' 9""","170 lbs.","--","Southpaw","22","11","0",""
"1627319731-11362","http://ufcstats.com/statistics/fighters?char=b&page=all","Wuliji","Buren","Beast Master","5' 9""","135 lbs.","69.0""","Orthodox","9","6","0",""
"1627319731-11195","http://ufcstats.com/statistics/fighters?char=b&page=all","Marco","Beltran","Psycho","5' 8""","125 lbs.","69.0""","Orthodox","8","6","0",""
"1627319731-11209","http://ufcstats.com/statistics/fighters?char=b&page=all","Steve","Berger","The Red Nosed Pitbull","5' 11""","170 lbs.","--","Orthodox","21","23","2",""
"1627319731-11369","http://ufcstats.com/statistics/fighters?char=b&page=all","Josh","Burns","The Hammer","6' 1""","244 lbs.","--","","8","10","0",""
"1627319731-11380","http://ufcstats.com/statistics/fighters?char=b&page=all","Jason","Butcher","","6' 3""","185 lbs.","--","","10","2","0",""
"1627319731-11323","http://ufcstats.com/statistics/fighters?char=b&page=all","Jarred","Brooks","The Monkey God","5' 3""","125 lbs.","62.0""","Switch","13","2","0",""
"1627319731-11370","http://ufcstats.com/statistics/fighters?char=b&page=all","Herbert","Burns","The Blaze","5' 9""","145 lbs.","73.0""","Orthodox","11","3","0",""
"1627319731-11250","http://ufcstats.com/statistics/fighters?char=b&page=all","Dashawn","Boatwright","Buck, the 400-pound Silverback","6' 0""","205 lbs.","--","Orthodox","3","1","0",""
"1627319731-11332","http://ufcstats.com/statistics/fighters?char=b&page=all","Frederick","Brown","","6' 0""","235 lbs.","--","","3","2","0",""
"1627319731-11298","http://ufcstats.com/statistics/fighters?char=b&page=all","Ebenezer Fontes","Braga","Pitbull","6' 0""","199 lbs.","--","Orthodox","13","7","2",""
"1627319731-11376","http://ufcstats.com/statistics/fighters?char=b&page=all","Dakota","Bush","","5' 10""","155 lbs.","73.0""","Orthodox","8","3","0",""
"1627319731-11131","http://ufcstats.com/statistics/fighters?char=b&page=all","Siyar","Bahadurzada","The Great","5' 11""","170 lbs.","73.0""","Orthodox","24","8","1",""
"1627319731-11294","http://ufcstats.com/statistics/fighters?char=b&page=all","Colley","Bradford","","5' 7""","145 lbs.","--","","0","1","0",""
"1627319731-11314","http://ufcstats.com/statistics/fighters?char=b&page=all","Aaron","Brink","","6' 3""","205 lbs.","--","Orthodox","26","26","0",""
"1627319731-11202","http://ufcstats.com/statistics/fighters?char=b&page=all","Josh","Bennett","","6' 4""","259 lbs.","--","Orthodox","11","14","0",""
"1627319731-11231","http://ufcstats.com/statistics/fighters?char=b&page=all","Scott","Bills","","5' 10""","170 lbs.","--","","7","9","1",""
"1627319731-11178","http://ufcstats.com/statistics/fighters?char=b&page=all","Alan","Baudot","The Black Samourai","6' 3""","243 lbs.","79.0""","Orthodox","8","3","0",""
"1627319731-11122","http://ufcstats.com/statistics/fighters?char=b&page=all","","null","null","null","null","null","null","null","null","null","null"
"1627319731-11212","http://ufcstats.com/statistics/fighters?char=b&page=all","Keith","Berish","Sha Bang Bang","6' 0""","205 lbs.","--","Orthodox","5","1","0",""
"1627319731-11243","http://ufcstats.com/statistics/fighters?char=b&page=all","Sherrard","Blackledge","The Thriller","5' 11""","155 lbs.","75.0""","Orthodox","5","1","0",""
"1627319731-11326","http://ufcstats.com/statistics/fighters?char=b&page=all","Matt","Brown","The Immortal","6' 0""","170 lbs.","75.0""","Orthodox","25","18","0",""
"1627319731-11137","http://ufcstats.com/statistics/fighters?char=b&page=all","Oluwale","Bamgbose","Holy War Angel","5' 11""","185 lbs.","78.0""","Switch","6","4","0",""
"1627319731-11258","http://ufcstats.com/statistics/fighters?char=b&page=all","Jay","Bogan","","--","145 lbs.","--","","6","6","0",""
"1627319731-11141","http://ufcstats.com/statistics/fighters?char=b&page=all","Tae Hyun","Bang","Supernatural","5' 9""","155 lbs.","71.0""","Switch","18","10","0",""
"1627319731-11389","http://ufcstats.com/statistics/fighters?char=b&page=all","Steve","Byrnes","The Sergeant","6' 0""","170 lbs.","--","Orthodox","6","1","0",""
"1627319731-11295","http://ufcstats.com/statistics/fighters?char=b&page=all","Kyle","Bradley","","5' 9""","155 lbs.","71.0""","Orthodox","19","12","0",""
"1627319731-11246","http://ufcstats.com/statistics/fighters?char=b&page=all","David","Blanco","","5' 7""","145 lbs.","--","","2","0","0",""
"1627319731-11387","http://ufcstats.com/statistics/fighters?char=b&page=all","Dennis","Buzukja","The Great","5' 9""","145 lbs.","71.0""","Switch","4","2","0",""
"1627319731-11350","http://ufcstats.com/statistics/fighters?char=b&page=all","Courtney","Buck","","5' 10""","135 lbs.","--","Orthodox","12","11","0",""
"1627319731-11355","http://ufcstats.com/statistics/fighters?char=b&page=all","Francisco","Bueno","","5' 9""","225 lbs.","--","Orthodox","5","2","0",""
"1627319731-11271","http://ufcstats.com/statistics/fighters?char=b&page=all","Rogerio","Bontorin","","5' 5""","125 lbs.","67.0""","Orthodox","17","3","0",""
"1627319731-11204","http://ufcstats.com/statistics/fighters?char=b&page=all","Lance","Benoist","","5' 11""","170 lbs.","72.0""","Southpaw","7","2","0",""
"1627319731-11330","http://ufcstats.com/statistics/fighters?char=b&page=all","Terrell","Brown","","--","185 lbs.","--","","3","1","0",""
"1627319731-11386","http://ufcstats.com/statistics/fighters?char=b&page=all","Cheyanne","Buys","","5' 3""","115 lbs.","63.0""","Switch","5","2","0",""
"1627319731-11251","http://ufcstats.com/statistics/fighters?char=b&page=all","Dan","Bobish","","6' 2""","345 lbs.","--","Southpaw","17","9","0",""
"1627319731-11257","http://ufcstats.com/statistics/fighters?char=b&page=all","Galore","Bofando","","5' 11""","170 lbs.","72.0""","Switch","5","3","0",""
"1627319731-11158","http://ufcstats.com/statistics/fighters?char=b&page=all","David","Baron","","5' 6""","155 lbs.","--","Switch","17","4","1",""
"1627319731-11305","http://ufcstats.com/statistics/fighters?char=b&page=all","Mike","Breeden","Money","5' 10""","155 lbs.","70.0""","Orthodox","8","3","0",""
"1627319731-11299","http://ufcstats.com/statistics/fighters?char=b&page=all","Ramiz","Brahimaj","","5' 10""","170 lbs.","72.0""","Orthodox","8","3","0",""
"1627319731-11318","http://ufcstats.com/statistics/fighters?char=b&page=all","Antwain","Britt","The Juggernaut","6' 1""","205 lbs.","77.0""","","11","6","0",""
"1627319731-11279","http://ufcstats.com/statistics/fighters?char=b&page=all","Chris","Bostick","","--","--","--","","6","3","0",""
"1627319731-11335","http://ufcstats.com/statistics/fighters?char=b&page=all","TJ","Brown","Downtown","5' 9""","145 lbs.","72.0""","Switch","15","8","0",""
"1627319731-11321","http://ufcstats.com/statistics/fighters?char=b&page=all","Jonathan","Brookins","","6' 0""","145 lbs.","74.0""","Southpaw","16","10","0",""
"1627319731-11368","http://ufcstats.com/statistics/fighters?char=b&page=all","Gilbert","Burns","Durinho","5' 10""","170 lbs.","71.0""","Orthodox","20","4","0",""
"1627319731-11193","http://ufcstats.com/statistics/fighters?char=b&page=all","Danilo","Belluardo","Caterpillar","6' 0""","155 lbs.","74.0""","Southpaw","12","5","0",""
"1627319731-11319","http://ufcstats.com/statistics/fighters?char=b&page=all","Drew","Brokenshire","","--","--","--","","16","6","0",""
"1627319731-11296","http://ufcstats.com/statistics/fighters?char=b&page=all","Paul","Bradley","The Gentleman","5' 9""","170 lbs.","--","Orthodox","23","8","0",""
"1627319731-11304","http://ufcstats.com/statistics/fighters?char=b&page=all","Martin","Bravo","El Toro","5' 8""","145 lbs.","71.0""","Southpaw","11","3","0",""
"1627319731-11181","http://ufcstats.com/statistics/fighters?char=b&page=all","Rudy","Bears","","5' 11""","170 lbs.","--","Southpaw","16","15","0",""
"1627319731-11124","http://ufcstats.com/statistics/fighters?char=b&page=all","Seth","Baczynski","The Polish Pistola","6' 3""","170 lbs.","75.0""","Orthodox","20","14","0",""
"1627319731-11366","http://ufcstats.com/statistics/fighters?char=b&page=all","Mikey","Burnett","The Eastside Assassin","5' 6""","170 lbs.","--","Orthodox","5","2","0",""
"1627319731-11267","http://ufcstats.com/statistics/fighters?char=b&page=all","Tony","Bonello","The Gun","6' 2""","185 lbs.","--","","16","3","1",""
"1627319731-11223","http://ufcstats.com/statistics/fighters?char=b&page=all","Matt","Bessette","The Mangler","5' 10""","145 lbs.","70.0""","Orthodox","22","9","0",""
"1627319731-11197","http://ufcstats.com/statistics/fighters?char=b&page=all","Mike","Bencic","Batman","6' 0""","215 lbs.","--","Orthodox","1","2","0",""
"1627319731-11187","http://ufcstats.com/statistics/fighters?char=b&page=all","Chase","Beebe","","5' 7""","135 lbs.","67.0""","Orthodox","24","13","1",""
"1627319731-11170","http://ufcstats.com/statistics/fighters?char=b&page=all","Dean","Barry","The Sniper","--","155 lbs.","--","","3","1","0",""
"1627319731-11183","http://ufcstats.com/statistics/fighters?char=b&page=all","Ariel","Beck","","5' 6""","125 lbs.","66.0""","Southpaw","4","5","0",""
"1627319731-11287","http://ufcstats.com/statistics/fighters?char=b&page=all","Tai","Bowden","","5' 11""","230 lbs.","--","","1","1","0",""
"1627319731-11213","http://ufcstats.com/statistics/fighters?char=b&page=all","Dennis","Bermudez","The Menace","5' 6""","155 lbs.","66.0""","Orthodox","17","9","0",""
"1627319731-11200","http://ufcstats.com/statistics/fighters?char=b&page=all","Gabriel","Benitez","Moggly","5' 8""","155 lbs.","71.0""","Southpaw","22","10","0",""
"1627319731-11145","http://ufcstats.com/statistics/fighters?char=b&page=all","Junior","Barata","","5' 10""","170 lbs.","--","Orthodox","9","3","1",""
"1627319731-11146","http://ufcstats.com/statistics/fighters?char=b&page=all","Maycee","Barber","The Future","5' 5""","125 lbs.","65.0""","Switch","9","2","0",""
"1627319731-11151","http://ufcstats.com/statistics/fighters?char=b&page=all","Luke","Barnatt","The Bigslow","6' 6""","185 lbs.","77.0""","Orthodox","13","4","0",""
"1627319731-11214","http://ufcstats.com/statistics/fighters?char=b&page=all","Manny","Bermudez","The Bermudez Triangle","5' 10""","145 lbs.","71.0""","Orthodox","14","2","0",""
"1627319731-11205","http://ufcstats.com/statistics/fighters?char=b&page=all","Joe","Benoit","","5' 9""","170 lbs.","--","Orthodox","11","4","0",""
"1627319731-11211","http://ufcstats.com/statistics/fighters?char=b&page=all","Bret","Bergmark","The Angry Hick","5' 9""","170 lbs.","--","","6","1","1",""
"1627319731-11190","http://ufcstats.com/statistics/fighters?char=b&page=all","Diana","Belbita","The Warrior Princess","5' 7""","125 lbs.","68.0""","Orthodox","14","6","0",""
"1627319731-11316","http://ufcstats.com/statistics/fighters?char=b&page=all","Marcelo","Brito","Jungle Boy","6' 1""","170 lbs.","--","Orthodox","13","8","0",""
"1627319731-11327","http://ufcstats.com/statistics/fighters?char=b&page=all","Mike","Brown","","5' 6""","145 lbs.","70.0""","Orthodox","26","9","0",""
"1627319731-11342","http://ufcstats.com/statistics/fighters?char=b&page=all","Steve","Bruno","Hollywood","5' 10""","170 lbs.","--","Orthodox","15","6","0",""
"1627319731-11127","http://ufcstats.com/statistics/fighters?char=b&page=all","Miguel","Baeza","Caramel Thunder","6' 2""","170 lbs.","74.0""","Orthodox","10","1","0",""
"1627319731-11233","http://ufcstats.com/statistics/fighters?char=b&page=all","Chris","Birchler","The Big Buck","6' 3""","205 lbs.","--","Switch","7","4","0",""
"1627319731-11175","http://ufcstats.com/statistics/fighters?char=b&page=all","Ryan","Bastianelli","Relentless","5' 5""","135 lbs.","--","","6","7","0",""
"1627319731-11172","http://ufcstats.com/statistics/fighters?char=b&page=all","Javid","Basharat","","--","135 lbs.","--","","10","0","0",""
"1627319731-11262","http://ufcstats.com/statistics/fighters?char=b&page=all","Mandy","Bohm","Monster","5' 6""","125 lbs.","--","","7","0","0",""
"1627319731-11360","http://ufcstats.com/statistics/fighters?char=b&page=all","Josh","Bumgarner","","6' 1""","170 lbs.","--","","6","4","0",""
"1627319731-11300","http://ufcstats.com/statistics/fighters?char=b&page=all","Joe","Brammer","The South Side Strangler","5' 8""","155 lbs.","--","Orthodox","7","3","1",""
"1627319731-11159","http://ufcstats.com/statistics/fighters?char=b&page=all","Phil","Baroni","The New York Bad Ass","5' 9""","170 lbs.","72.0""","Orthodox","15","18","0",""
"1627319731-11153","http://ufcstats.com/statistics/fighters?char=b&page=all","Nick","Barnes","","5' 11""","170 lbs.","--","","11","2","0",""
"1627319731-11147","http://ufcstats.com/statistics/fighters?char=b&page=all","Bryan","Barberena","Bam Bam","6' 0""","170 lbs.","72.0""","Southpaw","15","7","0",""
"1627319731-11353","http://ufcstats.com/statistics/fighters?char=b&page=all","Julia","Budd","","5' 7""","145 lbs.","67.0""","","10","2","0",""
"1627319731-11269","http://ufcstats.com/statistics/fighters?char=b&page=all","Marcos","Bonilla","Murder Marx","5' 10""","145 lbs.","--","","4","4","0",""
"1627319731-11325","http://ufcstats.com/statistics/fighters?char=b&page=all","Lee","Brousseau","Manimal","6' 1""","205 lbs.","--","","5","3","0",""
"1627319731-11361","http://ufcstats.com/statistics/fighters?char=b&page=all","Shawn","Bunch","Bunch the Great","5' 5""","135 lbs.","--","","7","3","0",""
"1627319731-11363","http://ufcstats.com/statistics/fighters?char=b&page=all","Shane","Burgos","Hurricane","5' 11""","145 lbs.","75.0""","Orthodox","13","3","0",""
"1627319731-11174","http://ufcstats.com/statistics/fighters?char=b&page=all","Sean","Bassett","","--","155 lbs.","--","","0","4","0",""
"1627319731-11297","http://ufcstats.com/statistics/fighters?char=b&page=all","Sean","Brady","","5' 10""","170 lbs.","72.0""","Orthodox","14","0","0",""
"1627319731-11165","http://ufcstats.com/statistics/fighters?char=b&page=all","David","Barrios","","5' 6""","145 lbs.","--","","4","8","0",""
