web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322092-12238","http://ufcstats.com/statistics/fighters?char=h&page=all","John","Halverson","The Hurricane","5' 9""","155 lbs.","--","Southpaw","16","8","0",""
"1627322092-12380","http://ufcstats.com/statistics/fighters?char=h&page=all","Yoshinori","Horie","","5' 8""","145 lbs.","70.0""","Orthodox","8","2","0",""
"1627322092-12400","http://ufcstats.com/statistics/fighters?char=h&page=all","Collin","Huckbody","All In","6' 3""","185 lbs.","76.0""","Orthodox","8","2","0",""
"1627322092-12273","http://ufcstats.com/statistics/fighters?char=h&page=all","Justin","Haskins","","5' 10""","170 lbs.","--","Orthodox","7","6","0",""
"1627322092-12247","http://ufcstats.com/statistics/fighters?char=h&page=all","James","Hammortree","The Sledge","6' 3""","185 lbs.","--","Orthodox","6","3","0",""
"1627322092-12269","http://ufcstats.com/statistics/fighters?char=h&page=all","Hidehiko","Hasegawa","","5' 9""","170 lbs.","--","","19","20","6",""
"1627322092-12326","http://ufcstats.com/statistics/fighters?char=h&page=all","Heath","Herring","The Texas Crazy Horse","6' 4""","250 lbs.","78.0""","Orthodox","28","16","0",""
"1627322092-12308","http://ufcstats.com/statistics/fighters?char=h&page=all","Danny","Henry","The Hatchet","6' 0""","145 lbs.","73.0""","Orthodox","12","4","0",""
"1627322092-12330","http://ufcstats.com/statistics/fighters?char=h&page=all","Jimy","Hettes","The Kid","5' 9""","145 lbs.","71.0""","Southpaw","11","3","0",""
"1627322092-12333","http://ufcstats.com/statistics/fighters?char=h&page=all","Jay","Hieron","The Thoroughbred","6' 0""","170 lbs.","75.0""","Orthodox","23","7","0",""
"1627322092-12306","http://ufcstats.com/statistics/fighters?char=h&page=all","Luis","Henrique","KLB","6' 2""","243 lbs.","74.0""","Orthodox","10","5","0",""
"1627322092-12293","http://ufcstats.com/statistics/fighters?char=h&page=all","Jake","Hecht","Hitman","6' 0""","170 lbs.","73.0""","Orthodox","11","4","0",""
"1627322092-12304","http://ufcstats.com/statistics/fighters?char=h&page=all","Johny","Hendricks","Bigg Rigg","5' 9""","185 lbs.","69.0""","Southpaw","18","8","0",""
"1627322092-12388","http://ufcstats.com/statistics/fighters?char=h&page=all","Saeed","Hosseini","","--","--","--","","0","1","0",""
"1627322092-12341","http://ufcstats.com/statistics/fighters?char=h&page=all","Tyler","Hill","","6' 3""","170 lbs.","--","Switch","8","2","0",""
"1627322092-12285","http://ufcstats.com/statistics/fighters?char=h&page=all","Josh","Haynes","Bring the Pain","5' 9""","170 lbs.","--","Orthodox","14","11","0",""
"1627322092-12325","http://ufcstats.com/statistics/fighters?char=h&page=all","Felice","Herrig","Lil Bulldog","5' 4""","115 lbs.","65.0""","Orthodox","14","9","0",""
"1627322092-12384","http://ufcstats.com/statistics/fighters?char=h&page=all","Chris","Horodecki","The Polish Hammer","5' 9""","155 lbs.","69.0""","Orthodox","21","7","1",""
"1627322092-12298","http://ufcstats.com/statistics/fighters?char=h&page=all","Matt","Helm","","--","155 lbs.","--","","1","1","0",""
